class,max_ndvi,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
water,3947.33,1920.24,266.845,-102.283,844.944,417.285,471.971,2358.97,2013.42,3223.06,-1279.9,143.668,3947.33,2148.15,870.828,654.419,1772.54,2747.36,682.111,1059.66,-1061,767.111,1877.52,2065.06,582.157,839.47,2850.1,-708.005
water,3885.99,2469.11,227.908,61.4277,1775.69,266.774,318.832,2249.37,1611.05,3.43089,-1603.19,-262.273,3885.99,2537,776.861,749.094,1816.39,2410.34,667.256,929.578,2499.24,468.004,2187.9,678.677,510.563,336.879,2955.32,-792.513
water,3784.81,2541.3,276.374,-13.0634,1377.19,972.803,439.893,1944.89,2230.68,-341.389,-673.195,463.32,3784.81,1800.71,756.116,720.216,1979.32,2615.33,1765.32,1307.97,2641.23,792.429,2648.99,2074.45,455.965,2364.72,2913.97,-634.414
water,3587.26,2745.98,229.85,422.702,1967.2,1374.47,152.184,2694.49,838.826,103.152,-1293.51,-69.7528,3587.26,1908.79,739.05,1424.88,2005.6,2536.42,753.721,1372.6,2030.81,633.036,2518.26,2413.06,643.953,737.778,2943,173.368
water,7241.12,5506.43,2123.04,5960.9,5795.85,4664.86,6060.8,5731.44,5748.7,5666.59,6532.32,2858.49,6682.59,5497.48,3036.57,5008.58,832.373,1615.29,1450.71,436.21,1112.95,598.844,1288.91,1193.01,5565.34,7241.12,4813,413.098
forest,8072.83,8030.2,8072.83,7801.3,5960.23,6007.02,6405.44,2095.83,7095.61,7444.83,7517.87,7435.68,7947.39,2408.22,5124.29,6334.81,2044.04,820.515,6598.32,6160.1,2685.14,1541.67,2648.78,668.266,5367.71,6127.76,6514.27,6365.79
forest,7909.61,7705.35,7503.28,6680.53,3667,5110.97,5473.63,3399.63,6380.02,6852.16,7437.47,7748.14,7909.61,2000.11,6649.08,6982.52,2007.55,625.618,3690.69,5824.51,2585.92,4355.53,2666.9,1041.35,5307.32,5832.55,6638.41,7216.16
forest,8181.92,7807.47,7909.18,7596.59,5044.83,5746.51,5725.78,3968.94,6801.68,7510.05,7724.07,7866.15,8181.92,2402.24,7022,7345.81,2437.35,654.094,6257.61,6083.06,2592.78,4104.35,2687.15,862.474,3567.26,6826.65,7468.66,7443.35
forest,7299.7,7003.42,6520.69,1677.16,3831.26,5084.16,1695,4059.38,5334.86,5468.09,6618.27,4968.4,7299.7,6560.45,3972.77,3199.27,1356.8,586.877,4474.53,701.671,2267.43,4301.86,3772.39,2981.27,3471.79,5039.68,5803.37,6360.98
grass,7505.21,7147.67,6693.6,5771.51,4356.04,3948.97,3354.97,2676.16,3478.9,6428.11,6858.6,5075.06,7505.21,6857,2952.66,2268.46,1469.73,606.022,7104.8,3022.13,2232.38,3227.18,3466.93,3039.18,2134.25,4881.52,5161.55,5788.19
forest,7648.71,7648.71,7548.48,7251.18,6335.9,5781.76,5967.88,5706.73,5768.79,5574.21,5278.38,700.908,5594.55,1573.39,2331.58,2625.85,1623.97,802.053,6860.78,4427.76,2154.51,1019.58,2784.5,3466.68,4278.89,6433,6051.46,5180.21
forest,7970.68,7764.66,7806.49,6984.44,7416,7424.41,7583.09,7326.41,7845.17,7854.58,7877.99,7726.38,7970.68,7005.81,4263.37,1386.18,1100.63,1792.99,7788.64,4507.09,2323.54,6277.25,7359.33,5933.87,7610.58,7344.41,7200.55,1762.37
forest,7769.53,7769.53,6887.72,6093.45,5193.07,5185.6,5332.77,5732.72,6297.68,6558.63,6835.73,3871.18,7296.49,3733.52,5161.63,5604.87,1790.96,486.485,7454.33,3326.72,2667.17,4848.42,2365.79,4808.72,4106.9,5949.95,6505.34,6987.51
forest,8035.77,7791.31,7940.9,8035.77,7705.38,7111.14,7286.85,6834.05,7293.86,7509.4,7580.17,1373.61,8024.02,6345.69,6185.35,4581.28,1246.85,518.343,5607.58,648.39,2417.2,6268.76,2637.08,7102.03,4354.41,7235.15,7447.19,7413.87
grass,7737.77,2275.24,7287.94,6767.88,6235.91,6106.91,4903.47,6543.03,7097.59,7103.79,7122.19,572.959,7737.77,6206.64,2529.75,3926.86,1476.92,930.467,6987.75,5042.33,2225.12,683.258,4078.95,3916.13,6543.53,6466.97,6902,2770.4
forest,8178.34,7928.11,7792.63,7219.16,5773.6,6110.78,6411.62,5367.23,7068.09,7494.21,7716.81,6686.44,8178.34,2244.05,3517.2,8036.96,1840.15,1114.53,7975.62,6107.49,2853.69,2746.87,2089.35,6085.23,6707.29,6895.47,7280.75,7556.29
forest,7345.53,7345.53,6229.8,6569.47,6216.33,5940.47,6007.09,2766.93,6498.77,6853.05,6053.25,4978.1,7031.31,2368.59,3045.07,1425.58,1721.62,655.379,3582.88,2073.2,1789.31,868.976,4121.39,2069.77,3199.21,5959.25,5791.87,6222.68
forest,7991.91,7806.41,7907.66,5732.13,7337.88,7163.33,7500.33,7176.99,4612.1,7457,7476.71,7325.16,7991.91,1711.25,2812.22,737.079,1025.71,1336.32,7769.49,6897.85,2491.62,5289.77,1982.92,833.251,6840.59,7074.2,6886.79,585.979
forest,8167.33,8006.69,8012.24,6967.26,7618.07,7629.21,7630.05,7571.44,7930.92,8067.86,8082.37,3146.6,8167.33,6948.14,5995.21,3937.47,2373.64,593.396,7450.03,6627.69,2786.21,1269,4087.02,7189.26,2615.12,7557.34,7942.96,7881.5
forest,8120.72,7929.81,8064.17,8120.72,7828.35,7563.67,7618.39,4818.07,7391.64,5479.79,7072.92,1657.15,7791.43,6711.93,4141.97,2499.48,1782.51,433.084,7858.4,861.205,3024.56,2847.33,3656.07,4513.48,7469.15,7134.09,7186.19,4486.27
forest,7515.2,7186.94,6336.48,3435.48,4950.67,4638.88,5013.03,5074.16,5991.31,6072,5905.23,5063.09,7515.2,6574.07,6049.9,4299.21,1470.92,579.793,4275.4,844.587,2022.71,4292.73,3226.43,4611.73,2968.3,6023.31,6238.79,6868.94
farm,8091.8,7638.75,7021.91,6309.04,5150.16,5572.41,5791.44,1466.76,4727.92,6504.65,7198.15,7470.35,8091.8,4065.85,2183.95,952.052,1493.48,1061.93,6324.1,5372.03,2017.87,2321.05,5310.9,5530.1,5826.74,6217.52,6750.85,7265.67
forest,8456.64,7415.87,5168.39,4213.56,3481.02,3249.42,6689.25,6346.71,6567.16,7151.01,7790.49,2753.57,8456.64,4713.1,2380.34,7650.97,1691.26,982.299,7843.48,4530.02,2493.02,5780.06,5361.39,6885.23,2996.28,7745.11,8095.24,8138.4
forest,8022.05,8022.05,7817.48,7860.81,7114.29,6957.56,7176.58,6633.93,6786.91,7653.08,7748.11,2698.16,7277.71,7025.12,1905.46,1482.55,1621.43,989.109,4672.82,6765.32,2859.57,3142.37,2487.58,5570.74,7463.35,7458.47,7731.48,7934.78
forest,7732.37,5843.73,7523.38,7417.14,7156.49,6898.55,7212.1,2108.86,4721.07,7512.79,7712.52,7732.37,6513.95,5512.01,2922.01,2063.04,1389.32,856.324,5301.8,4914.48,2888.23,1761.36,6524.61,6867.78,4914,7135.75,7366.19,7375.26
forest,7878.91,3563.68,7846.88,7878.91,7425.51,7460.91,7780.89,1933.47,7625.34,7562.91,7083.76,5899.54,7798.21,864.821,2304.75,5743.43,929.72,1488.75,7773.01,2420.84,2399,3690.48,3829.12,5186.25,7225.75,7224.73,2585.88,1373.75
forest,8292.17,7990.75,8138.74,7996.78,6952.3,7338.36,7648.7,7140.93,7704.46,6584.53,7883.04,7155.89,8292.17,928.492,1202.07,3016.48,892.564,2115.53,6890.59,3137.56,2312.12,602.359,1571.13,883.528,7379.67,7697.97,6137.08,3102.83
forest,8096.88,7611.14,4019.59,6073.95,4757.79,5672.54,4857.89,6177.34,7003.73,6624.75,7463.78,2591.37,8096.88,1498.17,1420.28,5465.26,1695.5,2276.55,7481.46,927.769,2727.09,2551.2,4950.66,693.98,729.968,6193.3,1452.51,2390.59
forest,7727.14,7527.59,5714.41,6458.86,3043.75,5266.63,5666.14,5524.01,6536.56,6766.14,6477.95,7290.85,7727.14,4039.16,1734.53,6772.53,826.106,2619.12,6732.1,507.957,2194.63,653.568,4367.26,1848.56,5723.34,5840.18,3793.85,552.445
forest,8336.69,4638.44,7974.49,7835.21,5535.12,6921.89,7361.55,7083.87,7813.87,7925.49,7952.98,7229.73,8336.69,1339.98,969.373,3859.09,943.556,2039.89,3887.93,2762.46,2210.33,734.419,2567.4,1890.1,7412.01,7580.86,7887.73,3621.2
forest,8219.94,7777.37,854.934,2718.85,3290.69,6203.2,5883.02,6103.68,6737.62,6886.72,7403.05,7848.35,8219.94,1372.83,1502.43,1629.78,906.048,2833.86,7841.02,4073.83,2684.96,2464.22,4461.65,4009.45,3764.91,6669.34,5188.41,5823.7
grass,6521.27,5101.33,5766.57,6521.27,5187.48,5248.85,851.077,4405.69,5153.34,3426.42,4522.42,579.955,3898.99,3193.51,4976.74,3623.98,498.494,2048.45,4703.89,3436.87,2922.82,2691.65,1919.12,1714.56,1085.37,6507.69,885.585,482.657
orchard,8066.33,8066.33,5382.23,4995.3,3316.12,802.468,557.871,804.362,8062.33,695.249,2399.85,816.896,1909.21,4184.38,2733.08,659.361,708.713,6634.18,1797.2,1878.49,7299.97,3823.35,1376.73,438.836,2159.38,7435.36,833.185,7426.54
forest,8076.08,7699.78,8076.08,6682.5,1905.42,1627.6,1902.02,5871.98,7309.27,1192.2,7682.34,1114.03,2324.46,5038.38,987.748,766.148,889.085,6937.73,766.164,4051.4,5453.89,6941.39,1345.33,1537.81,480.749,7567.93,1018.61,7791.26
grass,6427.93,6427.93,5094.22,4573.99,4232.58,1632.96,139.518,-1067.41,-2316.82,1791.95,-3694.22,-1425.62,-1383.78,2428.78,422.734,1789.22,1167.26,5976.75,5718.38,4672.54,4328.75,4270.76,2992.73,1630.86,586.231,-1724.23,1042.66,1050.96
forest,7223.74,6907.74,6845.74,6793.9,6588.73,494.186,5800.97,6295.77,6150.22,2110.65,7223.74,6413.08,3843.95,5882.07,306.485,5429.8,1873.06,6415.29,7079,5333.88,3020.75,5591.96,6037.74,1580.01,2214.24,7151.92,2135.04,5345.28
water,2233.81,539.446,1684.99,-1381.56,-3966.01,-123.587,-1475.61,-633.004,1546.44,972.582,-1387.6,2233.81,-6027.34,511.258,1618.67,805.263,1240.76,1859.82,966.471,162.398,1414.67,651.769,1786.15,1890.73,1532.5,-1764.71,1815.48,1723.89
water,6800.03,5535.29,6800.03,4204.48,5260.34,4872.78,5112.89,4446.6,774.31,3444.19,4626.83,1891.24,6082.13,3845.14,1452.98,768.932,1007.85,2365.45,1630.3,4747.08,3563.79,3778.24,1924.84,3846.41,4595.32,4464.75,4083.52,1545.47
forest,7699,5788.02,6677.45,6723.39,6012.05,1656.88,6789.87,6698.46,6422.87,7699,7572.52,1703.29,1131.95,6556.04,5059.91,7416.69,1502.44,4348.54,6296.2,1231.63,6249.82,5304.11,1777.13,6535.1,1743.19,7520.08,7298.23,2733.69
forest,8051.65,7740.55,7693.62,1620.63,7409.47,435.847,569.724,7125.46,7825.44,7993.12,7880.9,6274.23,549.324,1907.42,1923.58,5017.02,1216.38,4497.74,6937.26,4036.42,7812.21,643.314,744.946,1477.92,506.106,7468.8,7049.35,8051.65
forest,8075.65,7578.29,7952.94,6065.95,4648.51,3868.12,5428.18,3440.98,538.346,2782.55,8075.65,7545.58,1197.61,2937.96,1837.09,4966.6,791.169,5374.35,338.255,1435.81,6600.21,5757.38,2069.71,1275.09,1180.45,7359.46,1743.95,5567.27
orchard,8027.77,7614.8,7483.39,1289.63,5075.14,869.834,914.403,5068,1084.44,1815.92,8027.77,8014.83,1572.33,3645.84,2314.53,3013.46,953.389,5402.31,7190.53,5710.52,1257.38,5572.14,1429.61,1881.37,788.693,7153.93,2900.18,7649.9
forest,7784.79,7784.79,7578.7,6199.04,7085.25,392.194,7110.68,3450.75,7776.3,4733.57,6851.38,391.521,3301.36,4180.35,1642.81,5163.97,928.197,2918.34,1349.62,2931.83,7147.28,3531.12,482.305,1687.03,485.26,7309.84,939.32,7539.86
water,6351.8,6351.8,5619.52,424.486,3137.28,3279.83,4030.64,4388.44,4032.32,1223.02,6296.39,6119.97,3419.77,5655.67,2671.16,1336.36,3703.2,3037.81,5604.02,673.83,3724.9,2016.5,408.643,1278.91,448.172,5417.01,1745.47,814.88
water,2506.87,2506.87,-714.772,590.538,-1388.73,-86.5304,-913.472,-1599.54,-1346.78,1778.33,-754.936,-3767.76,1331.25,1209.21,2415.86,1719.58,2075.97,2445.86,-1402.36,874.921,1399.77,-1146.46,383.182,1185.2,326.489,-1524.81,1710.72,705.551
forest,5506.26,5316.85,4686.96,402.951,5501.34,5506.26,5048.72,1465.04,3915.98,4272.89,4060.34,503.332,2768.79,3076.64,3880.77,448.302,1205.64,3294.76,2348.43,4702.94,2609.97,3340.47,370.576,604.365,458.946,3502.96,888.788,1783.33
forest,8262.47,7446.52,6849.8,7758.7,7682.94,733.952,2835.89,3144.06,8170.11,8262.47,7992.8,4459.92,1160.29,1027.87,2657.06,2330.82,2488.06,4148.78,7831.89,6518.06,4114.19,6291.02,1312.99,473.631,2675.97,8088.35,7899,3099.7
orchard,7938.25,7676.06,7845.81,373.479,1504.58,941.245,1639.72,7012.48,4728.82,1048.23,7938.25,1802.38,2450.58,5166.47,1414.07,5648.63,700.275,5725.83,5330.5,6221.66,1560.07,6392.61,1881.89,590.05,1247.01,7174.2,1282.73,7658.71
forest,8126.04,7668.29,8126.04,7521.97,7631.39,1589.8,8125.25,7590.43,3870.68,1304.63,1954.4,1129.48,4438.17,2018.48,669.995,3162.25,1839.51,4218.86,4411.39,7166.65,7946.62,1330.17,651.134,433.841,1308.79,6969.46,5272.32,680.438
forest,8095.31,7914.64,6036.03,1539.75,6991.64,2182.46,2541.56,973.103,380.998,6095.52,2898.44,417.78,884.042,472.128,493.769,835.41,2284.34,1019.02,5784.91,7016.53,3953.86,1110.63,6901.61,1594.59,2303.3,8095.31,7739.69,623.539
forest,7908.1,7293.49,7908.1,7851.19,5667.35,634.567,7192.33,1100.8,1482.69,563.397,417.811,283.864,775.803,398.025,675.248,565.933,3291.76,3098.35,7430.45,1442.95,4109.1,487.159,3339.7,392.871,528.348,7029.48,441.286,443.137
forest,7746.79,7300.29,912.627,2028.77,1410.65,347.178,7650.05,552.598,437.4,652.861,436.118,244.88,7390.98,433.457,686.734,1067.57,1486.98,2404.3,7210.88,758.631,3828.03,617.881,1034.07,334.068,591.321,7746.79,445.79,465.213
forest,7908.22,7391.99,1910.99,7403.84,7790.12,371.102,7727.42,858.223,1000.11,1170.14,676.191,426.108,3742.89,596.971,761.218,1012.87,1522.65,3076.36,7272.02,4129.78,2875.74,982.171,4518.44,353.198,833.967,7908.22,711.835,559.414
forest,7434.62,7181.23,1931.74,956.549,3309.2,524.886,5263.83,605.317,927.201,3850.56,6111.85,392.861,1042.42,758.179,890.674,640.933,4785.9,1086.61,809.225,3263.39,6675.4,3743.78,2063.95,655.265,1497.92,7434.62,5994.07,1006.18
forest,7913.73,7473.04,1727.78,7913.73,5508.8,333.646,3633.19,745.321,608.994,1254.82,658.056,375.549,2324.08,530.969,867.889,716.476,1037.49,3866.17,5053.85,5898.06,3911.24,576.254,962.362,451.816,865.819,7189.61,873.814,567.654
forest,8158.64,7717.43,6517.65,5124.88,707.895,4051.56,6736.58,7945.17,401.229,7577.41,7684.96,346.531,942.685,6616.93,790.86,2958.11,4177.54,4988.71,8158.64,1518.97,4913.72,3144.4,1003.41,346.236,2032.82,8095.41,566.618,1262.03
grass,7180.85,6379.11,6964.28,1771.61,1492.08,3023.46,6691.9,5994.78,2789.09,4045.02,6404.11,193.992,7180.85,3702.99,791.287,922.222,2719.2,1972.65,6042.02,1805.89,1972.53,4815.78,1231.24,392.389,655.731,6342.87,1905.02,781.385
forest,8018.4,8018.4,7903.55,6061.69,7793.89,458.476,3761.37,7548.38,6888.64,4917.13,2279.51,331.646,2672.16,6241.46,889.037,787.709,4813.43,6301.44,7577.01,1963,4890.01,1183.92,1359.22,346.827,323.77,7659.28,4878.52,398.597
forest,7629.39,7629.39,4220.4,4134.24,5656.42,1753.92,1120.6,7324.57,6737.65,6481.78,4077.14,298.843,2868.44,6288.19,829.647,1007.54,3123.07,6121.44,7565.78,6217.26,413.589,1604.56,2323.73,371.917,1106.88,7574.66,1316.56,465.496
forest,8011.1,7243.28,8011.1,1438.99,6083.33,2904.01,1128.59,7421.96,7821.97,6057.96,7869.35,431.269,1562.35,6612.87,1395.14,7681.29,3749.38,6200.89,7620.16,2964.47,816.833,6465.56,7338.71,337.861,1584.83,7583.81,5514.16,755.67
grass,6220.8,6089.17,3839.39,1679.84,3503.87,1262.39,957.474,4842.43,5456.83,4439.69,6220.8,376.728,1488.08,6001.97,1375.81,5335.45,4081.39,4561.91,4281.34,2970.66,413.226,3753.3,3815.83,345.299,1193.04,4369.89,4105.19,503.934
orchard,8309.18,8062.48,7976.42,4992.19,7814.76,1702.95,5581.77,607.489,5145.25,1787.64,8309.18,1362.46,2507.23,1083.18,5644.4,421.015,630.106,6596.85,579.231,5346.1,5366.54,4720.87,6068.82,315.318,1449.01,6440.24,996.272,6546.37
grass,7875.75,5523.93,6360.24,5979.41,4844.04,5523.95,6199.71,6186.23,1162.22,5500.16,1337.81,437.391,6162.87,6710.78,7875.75,658.578,708.254,2552.35,6644,5100.87,3362.06,4625.69,6085.02,826.657,2115.85,6920.9,723.733,584.942
water,4733.93,3091.94,600.112,2418.03,3620.4,2741.35,3983.8,3105.47,4130.19,2282.97,4099.83,333.529,4733.93,2727.44,1906.16,3900.44,504.594,747.646,797.187,2322.56,626.678,903.668,723.121,456.748,403.505,3399.97,1194.52,409.829
water,3284.74,-478.626,1784.01,1238.78,-1818.7,-538.152,-1186.09,-554.755,-2610.39,2504.23,2691.63,-339.822,2048.4,806.951,873.212,3284.74,1642.79,1299.78,-2793.63,503.722,1772.6,-839.26,-556.886,-2070.47,914.137,-3770.74,1894.64,-543.233
water,2542.28,-460.466,-2166.59,990.745,-1626.55,-1259.1,-1466.33,790.153,-2110.61,2485.11,967.458,2542.28,-1904.54,1028.57,718.027,2453.38,1855.57,1434.25,-2094.19,44.8627,1728.97,-831.935,1138.21,-1659.56,1698.09,-3733.01,-2645.77,378.45
water,8395.22,7504.77,8395.22,326.861,7781.76,6555.8,8026.46,7208.9,1948.47,1076.13,6104.59,1227.5,5718.89,556.181,6645.69,7049.44,522.994,1422.31,8019.7,6942.7,7547.39,686.243,390.672,640.626,343.138,7512.64,6695.18,497.158
water,6950.51,6086.05,6950.51,302.229,5951.46,2896.53,3900.63,3904.46,2013.17,1484.9,4583.7,1174.81,4687.43,618.087,5922.24,5778,514.712,1377.95,6642.49,5821.73,6504.43,625.554,389.405,683.884,354.103,6471.51,5239.31,458.778
forest,6992.76,6992.76,4397.29,485.652,2293.42,4094.53,5615.44,4983.56,922.025,6104.09,6163.69,440.335,1367.44,1394.21,1751.6,2537.91,765.189,4201,890.773,4810.62,5225.14,679.464,372.516,374.378,230.806,6252.13,999.634,408.748
impervious,2617,2264.85,1982.42,879.025,1947.24,1379.78,2158.84,1138.5,384.753,1570.69,1343.79,722.934,620.083,864.771,1557.79,1421.03,1162.14,1384.07,2318.08,2165.19,2617,794.508,315.332,431.461,346.132,2353.43,481.639,1203.49
grass,6154.76,3128.51,4941.86,291.355,5192.38,1865.26,2252.85,1768.63,1220.87,3013.94,2091.61,545.951,1156.84,1801.42,5358.33,740.728,613.201,1006.76,4843.95,5031.23,6154.76,2501.93,370.029,431.122,249.8,4977.02,703.223,444.814
impervious,5096.34,4006.21,3775.34,392.064,738.012,5096.34,4644.21,4530.65,404.63,4382.91,3253.1,489.155,942.704,3181.13,907.814,1292.23,516.58,635.587,675.448,3893.85,4038.91,867.758,321.327,286.606,243.612,4318.02,3083.98,404.914
impervious,3846.28,1965.21,627.579,287.639,2053.47,2190.62,1872.3,2693.59,425.569,2303.74,2306.5,460.947,995.118,1941.72,951.509,1282.33,503.624,1447.57,761.525,2665.5,2560.92,508.744,306.13,386.94,257.955,3846.28,3612.53,416.789
impervious,4262.1,3449.22,2942.34,2902.04,2766.86,3026.39,3147.71,2938.21,3287.51,3283.01,3097.38,1763.27,3556.74,3276.08,4262.1,3636.01,684.005,1521.6,3424.12,3055.08,1601.77,1785.46,2033.49,631.402,2124.36,3433.06,2638.94,435.212
impervious,3771.88,3027.09,3562.65,3771.88,3626.81,2774.6,3249.46,2974,3008.65,2758.75,3351.39,2350.52,3767.04,2939.93,2925.44,3616.52,547.166,1903.39,3637.22,3340.18,3636.59,2683.94,844.109,707.273,3306.27,2933.88,2311.02,398.682
impervious,3324.84,2821.6,1476.69,829.703,1298.98,1438.6,1522.71,1696.15,2502.86,2829.05,3264.31,534.029,3324.84,2997.18,2972.35,3194.54,424.435,505.56,2109.46,1668.1,1336.47,538.584,374.339,331.303,350.264,1182.71,617.128,439.648
forest,6857.95,2015.56,3719.53,6857.95,6671.73,6785.5,4344,1617.47,6570.05,2770.76,1116.12,731.441,4618.59,5868.9,6034.5,2879.27,2077.44,2270.3,2334.07,6303.83,5748.52,5748.09,5114.65,1189.84,620.04,5641.96,5614.08,732.328
impervious,2582.09,2442.39,1049.72,268.213,2321.54,2010.57,2201.74,843.721,2582.09,2039.54,2290.1,312.153,753.848,639.898,814.174,1574.34,1250.98,1272.11,2040.31,605.704,1175.25,370.477,401.463,307.905,335.713,1865.33,1727.82,815.853
impervious,3402.89,3067.84,808.422,328.788,3402.89,1879.75,2822.43,848.48,1042.79,3067.17,3174.23,310.607,560.165,279.52,916.941,1729.87,1290.34,924.996,1281.62,710.662,1265.83,419.38,366.852,308.958,279.224,2811.75,2079.02,1643.88
impervious,5424.08,4084.95,5291.93,280.26,4807.16,3711.79,4534.95,4086.94,720.496,4846.86,5152.74,360.376,1072.32,2633.15,1882.7,1648.65,963.444,1560.06,4054.18,2354.47,989.518,591.877,438.058,348.522,347.054,5424.08,1926.41,941.637
impervious,2551.69,2406.41,1872.36,258.189,2514.66,2148.23,2551.69,1129.96,470.465,2194.07,2257.93,368.085,1256.56,2239.55,1393.03,661.105,476.424,1935.78,1232.03,2149.03,919.9,2143.42,359.194,457.684,357.495,2106.8,1486.73,1131.98
impervious,2872.26,2474.53,641.783,183.798,2541.79,2267.5,2267.49,2723.86,2333.06,2417.59,2872.26,723.47,1569.79,564.8,2288.56,1695.22,479.815,2375.47,2820.99,2235.05,832.851,1206.36,416.226,754.155,347.626,2843.52,1283.19,335.77
impervious,1041.41,1041.41,996.548,335.809,932.994,367.364,916.66,-349.75,51.0873,1022.82,824.701,361.985,598.06,471.227,376.22,975.921,994.648,846.219,991.249,801.639,750.882,951.647,310.651,396.231,219.954,1028.17,-2.93056,811.582
grass,7796.26,7569.12,2508.25,4118.09,7159.47,1203.95,6924.06,1737.8,7507.43,5102.67,7796.26,543.742,2104.27,1833.26,924.139,3428.97,821.282,7022.28,7133.87,1794.79,5691.7,6202.31,2070.5,670.96,742.892,7725.53,1170.86,1226.67
grass,7633.68,7270.87,3300.75,3013.06,6243.1,1183.54,6515.71,1831.42,7462.22,3455.73,7633.68,592.724,2132.41,3069.2,1188.17,1922.42,787.799,7320.55,7474.52,2461.75,4659.08,4981.24,2331.66,668.653,811.087,4965.68,1178.79,1110.48
farm,7050.67,5463.88,4961.65,5716.03,7050.67,844.095,6592.57,4626.93,2272.69,526.888,582.4,-1538.6,4917.64,4844.69,332.476,2923.88,2669.63,3036.05,4821.37,1443.75,759.844,6340.44,5725.12,362.011,1743.01,1195.83,441.177,760.976
impervious,4585.03,2212.87,2263.87,2161.32,2316.21,2465.64,2952.69,2824.74,3130.38,3140.02,4162.01,441.23,4493.64,3826.11,2971.16,4114.59,601.284,834.011,3387.66,3246.01,2956.62,696.762,370.882,600.741,348.164,4585.03,634.276,548.546
impervious,4488.94,2980.93,4259.63,246.811,3059,3502.62,3834.16,3574.96,697.603,4051.1,2824.16,326.965,729.876,192.351,810.705,2061.02,693.069,493.766,4488.94,3440.37,2497.23,674.41,329.787,287.249,339.749,4035.59,1909.61,455.984
impervious,2551.25,2345.46,2378.95,272.736,2350.93,2368.1,2551.25,1199.94,394.979,2215.97,1887.88,400.216,646.037,339.027,625.273,1418.7,1008.15,421.4,2196.84,1985.23,1911.79,832.662,360.269,328.085,192.769,1579.44,2071.75,542.016
